match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,51.5,Australia,India,PSP Handscomb,AT Carey,AR Patel,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,51.6,Australia,India,PSP Handscomb,AT Carey,AR Patel,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,52.1,Australia,India,AT Carey,PSP Handscomb,Mohammed Siraj,4,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,52.2,Australia,India,AT Carey,PSP Handscomb,Mohammed Siraj,4,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,52.3,Australia,India,AT Carey,PSP Handscomb,Mohammed Siraj,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,52.4,Australia,India,AT Carey,PSP Handscomb,Mohammed Siraj,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,52.5,Australia,India,AT Carey,PSP Handscomb,Mohammed Siraj,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,52.6,Australia,India,PSP Handscomb,AT Carey,Mohammed Siraj,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,53.1,Australia,India,AT Carey,PSP Handscomb,R Ashwin,0,0,,,,,,bowled,AT Carey,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,53.2,Australia,India,PJ Cummins,PSP Handscomb,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,53.3,Australia,India,PJ Cummins,PSP Handscomb,R Ashwin,4,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,53.4,Australia,India,PJ Cummins,PSP Handscomb,R Ashwin,2,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,53.5,Australia,India,PJ Cummins,PSP Handscomb,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,53.6,Australia,India,PJ Cummins,PSP Handscomb,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,54.1,Australia,India,PSP Handscomb,PJ Cummins,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,54.2,Australia,India,PSP Handscomb,PJ Cummins,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,54.3,Australia,India,PSP Handscomb,PJ Cummins,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,54.4,Australia,India,PSP Handscomb,PJ Cummins,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,54.5,Australia,India,PSP Handscomb,PJ Cummins,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,54.6,Australia,India,PSP Handscomb,PJ Cummins,RA Jadeja,4,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,55.1,Australia,India,PJ Cummins,PSP Handscomb,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,55.2,Australia,India,PJ Cummins,PSP Handscomb,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,55.3,Australia,India,PJ Cummins,PSP Handscomb,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,55.4,Australia,India,PJ Cummins,PSP Handscomb,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,55.5,Australia,India,PJ Cummins,PSP Handscomb,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,55.6,Australia,India,PJ Cummins,PSP Handscomb,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,56.1,Australia,India,PSP Handscomb,PJ Cummins,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,56.2,Australia,India,PSP Handscomb,PJ Cummins,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,56.3,Australia,India,PSP Handscomb,PJ Cummins,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,56.4,Australia,India,PSP Handscomb,PJ Cummins,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,56.5,Australia,India,PSP Handscomb,PJ Cummins,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,56.6,Australia,India,PSP Handscomb,PJ Cummins,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,57.1,Australia,India,PJ Cummins,PSP Handscomb,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,57.2,Australia,India,PJ Cummins,PSP Handscomb,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,57.3,Australia,India,PJ Cummins,PSP Handscomb,R Ashwin,0,0,,,,,,caught,PJ Cummins,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,57.4,Australia,India,T Murphy,PSP Handscomb,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,57.5,Australia,India,T Murphy,PSP Handscomb,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,57.6,Australia,India,T Murphy,PSP Handscomb,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,58.1,Australia,India,PSP Handscomb,T Murphy,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,58.2,Australia,India,PSP Handscomb,T Murphy,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,58.3,Australia,India,PSP Handscomb,T Murphy,RA Jadeja,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,58.4,Australia,India,T Murphy,PSP Handscomb,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,58.5,Australia,India,T Murphy,PSP Handscomb,RA Jadeja,0,0,,,,,,lbw,T Murphy,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,58.6,Australia,India,NM Lyon,PSP Handscomb,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,59.1,Australia,India,PSP Handscomb,NM Lyon,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,59.2,Australia,India,PSP Handscomb,NM Lyon,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,59.3,Australia,India,PSP Handscomb,NM Lyon,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,59.4,Australia,India,PSP Handscomb,NM Lyon,R Ashwin,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,59.5,Australia,India,NM Lyon,PSP Handscomb,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,59.6,Australia,India,NM Lyon,PSP Handscomb,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,60.1,Australia,India,PSP Handscomb,NM Lyon,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,60.2,Australia,India,PSP Handscomb,NM Lyon,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,60.3,Australia,India,PSP Handscomb,NM Lyon,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,60.4,Australia,India,PSP Handscomb,NM Lyon,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,60.5,Australia,India,PSP Handscomb,NM Lyon,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,60.6,Australia,India,PSP Handscomb,NM Lyon,RA Jadeja,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,61.1,Australia,India,PSP Handscomb,NM Lyon,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,61.2,Australia,India,PSP Handscomb,NM Lyon,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,61.3,Australia,India,PSP Handscomb,NM Lyon,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,61.4,Australia,India,PSP Handscomb,NM Lyon,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,61.5,Australia,India,PSP Handscomb,NM Lyon,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,61.6,Australia,India,PSP Handscomb,NM Lyon,R Ashwin,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,62.1,Australia,India,PSP Handscomb,NM Lyon,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,62.2,Australia,India,PSP Handscomb,NM Lyon,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,62.3,Australia,India,PSP Handscomb,NM Lyon,RA Jadeja,0,0,,,,,,lbw,PSP Handscomb,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,62.4,Australia,India,SM Boland,NM Lyon,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,62.5,Australia,India,SM Boland,NM Lyon,RA Jadeja,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,62.6,Australia,India,SM Boland,NM Lyon,RA Jadeja,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,63.1,Australia,India,SM Boland,NM Lyon,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,63.2,Australia,India,SM Boland,NM Lyon,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,63.3,Australia,India,SM Boland,NM Lyon,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,63.4,Australia,India,SM Boland,NM Lyon,R Ashwin,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,63.5,Australia,India,SM Boland,NM Lyon,R Ashwin,0,0,,,,,,bowled,SM Boland,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,0.1,India,Australia,RG Sharma,KL Rahul,PJ Cummins,4,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,0.2,India,Australia,RG Sharma,KL Rahul,PJ Cummins,4,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,0.3,India,Australia,RG Sharma,KL Rahul,PJ Cummins,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,0.4,India,Australia,RG Sharma,KL Rahul,PJ Cummins,4,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,0.5,India,Australia,RG Sharma,KL Rahul,PJ Cummins,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,0.6,India,Australia,KL Rahul,RG Sharma,PJ Cummins,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,1.1,India,Australia,RG Sharma,KL Rahul,SM Boland,2,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,1.2,India,Australia,RG Sharma,KL Rahul,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,1.3,India,Australia,RG Sharma,KL Rahul,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,1.4,India,Australia,RG Sharma,KL Rahul,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,1.5,India,Australia,RG Sharma,KL Rahul,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,1.6,India,Australia,RG Sharma,KL Rahul,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,2.1,India,Australia,KL Rahul,RG Sharma,PJ Cummins,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,2.2,India,Australia,KL Rahul,RG Sharma,PJ Cummins,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,2.3,India,Australia,KL Rahul,RG Sharma,PJ Cummins,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,2.4,India,Australia,KL Rahul,RG Sharma,PJ Cummins,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,2.5,India,Australia,KL Rahul,RG Sharma,PJ Cummins,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,2.6,India,Australia,KL Rahul,RG Sharma,PJ Cummins,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,3.1,India,Australia,RG Sharma,KL Rahul,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,3.2,India,Australia,RG Sharma,KL Rahul,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,3.3,India,Australia,RG Sharma,KL Rahul,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,3.4,India,Australia,RG Sharma,KL Rahul,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,3.5,India,Australia,RG Sharma,KL Rahul,NM Lyon,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,3.6,India,Australia,KL Rahul,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,4.1,India,Australia,RG Sharma,KL Rahul,PJ Cummins,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,4.2,India,Australia,RG Sharma,KL Rahul,PJ Cummins,2,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,4.3,India,Australia,RG Sharma,KL Rahul,PJ Cummins,4,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,4.4,India,Australia,RG Sharma,KL Rahul,PJ Cummins,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,4.5,India,Australia,RG Sharma,KL Rahul,PJ Cummins,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,4.6,India,Australia,RG Sharma,KL Rahul,PJ Cummins,4,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,5.1,India,Australia,KL Rahul,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,5.2,India,Australia,KL Rahul,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,5.3,India,Australia,KL Rahul,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,5.4,India,Australia,KL Rahul,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,5.5,India,Australia,KL Rahul,RG Sharma,NM Lyon,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,5.6,India,Australia,RG Sharma,KL Rahul,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,6.1,India,Australia,KL Rahul,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,6.2,India,Australia,KL Rahul,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,6.3,India,Australia,KL Rahul,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,6.4,India,Australia,KL Rahul,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,6.5,India,Australia,KL Rahul,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,6.6,India,Australia,KL Rahul,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,7.1,India,Australia,RG Sharma,KL Rahul,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,7.2,India,Australia,RG Sharma,KL Rahul,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,7.3,India,Australia,RG Sharma,KL Rahul,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,7.4,India,Australia,RG Sharma,KL Rahul,NM Lyon,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,7.5,India,Australia,KL Rahul,RG Sharma,NM Lyon,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,7.6,India,Australia,RG Sharma,KL Rahul,NM Lyon,4,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,8.1,India,Australia,KL Rahul,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,8.2,India,Australia,KL Rahul,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,8.3,India,Australia,KL Rahul,RG Sharma,SM Boland,2,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,8.4,India,Australia,KL Rahul,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,8.5,India,Australia,KL Rahul,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,8.6,India,Australia,KL Rahul,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,9.1,India,Australia,RG Sharma,KL Rahul,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,9.2,India,Australia,RG Sharma,KL Rahul,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,9.3,India,Australia,RG Sharma,KL Rahul,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,9.4,India,Australia,RG Sharma,KL Rahul,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,9.5,India,Australia,RG Sharma,KL Rahul,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,9.6,India,Australia,RG Sharma,KL Rahul,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,10.1,India,Australia,KL Rahul,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,10.2,India,Australia,KL Rahul,RG Sharma,T Murphy,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,10.3,India,Australia,RG Sharma,KL Rahul,T Murphy,0,1,,1,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,10.4,India,Australia,RG Sharma,KL Rahul,T Murphy,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,10.5,India,Australia,KL Rahul,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,10.6,India,Australia,KL Rahul,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,10.7,India,Australia,KL Rahul,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,11.1,India,Australia,RG Sharma,KL Rahul,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,11.2,India,Australia,RG Sharma,KL Rahul,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,11.3,India,Australia,RG Sharma,KL Rahul,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,11.4,India,Australia,RG Sharma,KL Rahul,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,11.5,India,Australia,RG Sharma,KL Rahul,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,11.6,India,Australia,RG Sharma,KL Rahul,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,12.1,India,Australia,KL Rahul,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,12.2,India,Australia,KL Rahul,RG Sharma,T Murphy,0,0,,,,,,,,,
